id,duration,timeLoss,departLane
v1217,50.00,14.85,E5_0
v1204,44.00,9.39,E1_0
v1220,43.00,7.92,E5_0
v1219,46.00,10.87,E5_0
v1206,40.00,5.23,E1_0
v1221,42.00,7.04,E5_0
v1207,39.00,4.72,E1_0
v1222,40.00,5.06,E5_0
v1223,39.00,4.20,E5_0
v1208,39.00,4.03,E1_0
v1224,40.00,5.17,E5_0
v1212,78.00,39.18,E3_0
v1211,81.00,42.06,E3_0
v1227,79.00,40.23,E7_0
v1226,82.00,43.23,E7_0
v1214,74.00,35.23,E3_0
v1213,77.00,38.33,E3_0
v1229,75.00,35.97,E7_0
v1228,78.00,39.15,E7_0
v1215,73.00,34.48,E3_0
v1230,74.00,35.02,E7_0
v1210,80.00,45.29,E1_0
v1209,83.00,48.45,E1_0
v1246,49.00,14.52,E5_0
v1232,46.00,11.73,E1_0
v1225,82.00,46.77,E5_0
v1231,49.00,14.20,E1_0
v1234,42.00,7.58,E1_0
v1247,48.00,12.99,E5_0
v1233,45.00,10.18,E1_0
v1248,46.00,10.87,E5_0
v1250,41.00,6.73,E5_0
v1249,44.00,9.07,E5_0
v1235,41.00,6.41,E1_0
v1236,39.00,4.54,E1_0
v1251,40.00,5.08,E5_0
v1252,39.00,3.91,E5_0
v1237,40.00,4.87,E1_0
v1253,40.00,5.22,E5_0
v1238,39.00,4.83,E1_0
v1242,75.00,36.37,E3_0
v1241,78.00,39.66,E3_0
v1244,71.00,32.69,E3_0
v1257,77.00,38.02,E7_0
v1256,80.00,40.95,E7_0
v1243,74.00,35.82,E3_0
v1259,73.00,34.34,E7_0
v1258,76.00,37.30,E7_0
v1245,70.00,31.83,E3_0
v1260,72.00,33.38,E7_0
v1240,78.00,43.34,E1_0
v1239,81.00,46.68,E1_0
v1262,44.00,9.38,E1_0
v1255,81.00,46.12,E5_0
v1254,84.00,49.17,E5_0
v1261,47.00,12.56,E1_0
v1264,40.00,5.38,E1_0
v1277,46.00,11.56,E5_0
v1276,49.00,14.19,E5_0
v1263,43.00,8.38,E1_0
v1279,42.00,7.25,E5_0
v1278,45.00,10.18,E5_0
v1265,39.00,4.59,E1_0
v1280,41.00,5.96,E5_0
v1266,39.00,4.46,E1_0
v1281,40.00,5.34,E5_0
v1267,39.00,4.09,E1_0
v1282,40.00,5.05,E5_0
v1271,76.00,37.77,E3_0
v1272,74.00,35.11,E3_0
v1287,76.00,37.33,E7_0
v1286,78.00,39.54,E7_0
v1274,70.00,31.38,E3_0
v1273,73.00,34.34,E3_0
v1289,72.00,33.16,E7_0
v1288,75.00,36.74,E7_0
v1275,69.00,30.26,E3_0
v1290,71.00,32.46,E7_0
v1268,82.00,47.62,E1_0
v1269,80.00,44.73,E1_0
v1291,45.00,10.73,E1_0
v1284,81.00,45.82,E5_0
v1283,84.00,49.00,E5_0
v1270,79.00,44.23,E1_0
v1293,41.00,6.63,E1_0
v1306,47.00,12.60,E5_0
v1285,79.00,44.02,E5_0
v1292,45.00,10.18,E1_0
v1294,40.00,5.66,E1_0
v1308,43.00,8.49,E5_0
v1307,46.00,11.33,E5_0
v1309,42.00,7.20,E5_0
v1310,39.00,4.43,E5_0
v1295,40.00,4.76,E1_0
v1311,39.00,4.73,E5_0
v1296,40.00,4.92,E1_0
v1312,39.00,4.21,E5_0
v1302,72.00,32.94,E3_0
v1301,75.00,36.10,E3_0
v1316,76.00,37.83,E7_0
v1304,67.00,28.63,E3_0
v1317,73.00,34.78,E7_0
v1303,71.00,32.02,E3_0
v1319,69.00,30.65,E7_0
v1318,73.00,33.97,E7_0
v1305,67.00,27.98,E3_0
v1320,68.00,29.43,E7_0
v1298,81.00,45.88,E1_0
v1297,84.00,48.96,E1_0
v1314,79.00,44.23,E5_0
v1313,82.00,47.13,E5_0
v1299,79.00,44.63,E1_0
v1300,77.00,41.94,E1_0
v1336,45.00,10.42,E5_0
v1322,42.00,7.68,E1_0
v1315,78.00,43.14,E5_0
v1321,46.00,10.96,E1_0
v1338,41.00,6.20,E5_0
v1323,41.00,6.68,E1_0
v1337,44.00,9.17,E5_0
v1339,40.00,5.10,E5_0
v1324,40.00,4.91,E1_0
v1340,40.00,5.16,E5_0
v1325,40.00,5.18,E1_0
v1341,40.00,4.93,E5_0
v1331,72.00,33.84,E3_0
v1347,71.00,32.73,E7_0
v1332,70.00,31.10,E3_0
v1346,74.00,35.21,E7_0
v1334,66.00,26.99,E3_0
v1349,66.00,27.80,E7_0
v1333,69.00,30.09,E3_0
v1335,64.00,25.83,E3_0
v1348,70.00,31.40,E7_0
v1350,66.00,27.23,E7_0
v1327,82.00,46.83,E1_0
v1326,85.00,49.74,E1_0
v1343,80.00,44.83,E5_0
v1329,77.00,42.59,E1_0
v1342,83.00,48.19,E5_0
v1328,80.00,45.69,E1_0
v1345,75.00,40.70,E5_0
v1351,43.00,8.37,E1_0
v1344,79.00,44.18,E5_0
v1367,41.00,6.51,E5_0
v1330,77.00,42.20,E1_0
v1366,45.00,10.08,E5_0
v1368,40.00,5.31,E5_0
v1353,40.00,5.01,E1_0
v1352,43.00,8.21,E1_0
v1369,40.00,4.84,E5_0
v1354,40.00,5.00,E1_0
v1370,39.00,4.63,E5_0
v1355,39.00,4.63,E1_0
v1362,68.00,29.69,E3_0
v1361,71.00,32.05,E3_0
v1377,69.00,30.44,E7_0
v1376,72.00,33.04,E7_0
v1364,64.00,25.66,E3_0
v1363,67.00,27.91,E3_0
v1379,65.00,26.26,E7_0
v1378,68.00,29.12,E7_0
v1365,62.00,23.73,E3_0
v1380,64.00,25.18,E7_0
v1357,79.00,44.02,E1_0
v1356,83.00,47.82,E1_0
v1359,75.00,40.40,E1_0
v1372,81.00,45.96,E5_0
v1371,84.00,48.84,E5_0
v1358,79.00,43.91,E1_0
v1381,41.00,6.44,E1_0
v1374,77.00,42.15,E5_0
v1373,80.00,45.01,E5_0
v1360,75.00,39.89,E1_0
v1382,40.00,5.18,E1_0
v1396,43.00,7.94,E5_0
v1375,76.00,41.11,E5_0
v1398,39.00,4.55,E5_0
v1397,42.00,6.82,E5_0
v1383,39.00,4.51,E1_0
v1399,39.00,4.56,E5_0
v1384,39.00,4.66,E1_0
v1400,39.00,4.39,E5_0
v1392,66.00,27.40,E3_0
v1391,69.00,30.25,E3_0
v1407,67.00,28.46,E7_0
v1406,70.00,31.07,E7_0
v1394,62.00,23.63,E3_0
v1393,65.00,26.18,E3_0
v1409,63.00,24.31,E7_0
v1408,66.00,27.09,E7_0
v1410,61.00,22.84,E7_0
v1395,61.00,22.05,E3_0
v1386,80.00,45.41,E1_0
v1385,84.00,49.10,E1_0
v1402,79.00,44.44,E5_0
v1388,76.00,41.26,E1_0
v1401,82.00,47.37,E5_0
v1387,80.00,44.92,E1_0
v1404,75.00,40.61,E5_0
v1390,72.00,37.25,E1_0
v1403,78.00,43.67,E5_0
v1389,75.00,40.69,E1_0
v1426,41.00,6.35,E5_0
v1411,41.00,6.03,E1_0
v1405,74.00,39.63,E5_0
v1412,39.00,4.50,E1_0
v1427,40.00,5.30,E5_0
v1413,39.00,4.59,E1_0
v1428,40.00,5.17,E5_0
v1429,39.00,4.42,E5_0
v1422,63.00,24.38,E3_0
v1421,67.00,27.87,E3_0
v1424,59.00,20.57,E3_0
v1437,65.00,26.33,E7_0
v1436,68.00,29.54,E7_0
v1423,63.00,24.20,E3_0
v1439,61.00,22.23,E7_0
v1438,64.00,25.32,E7_0
v1425,59.00,19.91,E3_0
v1440,60.00,21.08,E7_0
v1414,84.00,49.54,E1_0
v1415,82.00,47.30,E1_0
v1430,83.00,47.94,E5_0
v1416,80.00,45.44,E1_0
v1417,78.00,43.15,E1_0
v1431,81.00,45.75,E5_0
v1433,76.00,41.46,E5_0
v1432,79.00,44.13,E5_0
v1418,76.00,41.45,E1_0
v1419,74.00,39.01,E1_0
v1435,72.00,37.37,E5_0
v1434,75.00,39.95,E5_0
v1420,72.00,37.19,E1_0
v1441,40.00,5.29,E1_0
v1456,41.00,5.81,E5_0
v1457,39.00,4.67,E5_0
v1442,40.00,4.87,E1_0
v1458,39.00,4.42,E5_0
v1443,40.00,4.79,E1_0
v1451,64.00,25.66,E3_0
v1452,62.00,23.11,E3_0
v1454,57.00,18.72,E3_0
v1467,63.00,24.48,E7_0
v1466,66.00,27.10,E7_0
v1453,61.00,22.00,E3_0
v1469,59.00,20.38,E7_0
v1468,62.00,23.74,E7_0
v1455,57.00,18.01,E3_0
v1470,58.00,19.47,E7_0
v1444,82.00,47.31,E1_0
v1445,80.00,44.97,E1_0
v1447,75.00,40.69,E1_0
v1460,81.00,46.13,E5_0
v1459,84.00,49.03,E5_0
v1446,78.00,43.60,E1_0
v1449,71.00,36.45,E1_0
v1462,77.00,42.09,E5_0
v1461,80.00,45.14,E5_0
v1448,75.00,39.88,E1_0
v1464,73.00,38.00,E5_0
v1463,76.00,41.06,E5_0
v1450,70.00,35.65,E1_0
v1465,72.00,36.94,E5_0
v1471,39.00,4.61,E1_0
v1486,40.00,4.90,E5_0
v1472,39.00,4.40,E1_0
v1487,40.00,5.14,E5_0
v1488,40.00,5.43,E5_0
v1482,59.00,20.65,E3_0
v1481,63.00,24.15,E3_0
v1497,61.00,22.59,E7_0
v1496,64.00,25.44,E7_0
v1484,56.00,17.13,E3_0
v1483,59.00,20.42,E3_0
v1499,57.00,18.53,E7_0
