id,duration,timeLoss,departLane
v309,203.00,167.97,E5_0
v276,206.00,171.16,E5_0
v286,189.00,154.30,E1_0
v287,188.00,153.44,E1_0
v311,199.00,164.39,E5_0
v310,202.00,167.04,E5_0
v288,185.00,150.16,E1_0
v289,184.00,149.26,E1_0
v313,195.00,160.27,E5_0
v312,198.00,163.12,E5_0
v290,181.00,145.89,E1_0
v292,176.00,141.62,E1_0
v291,180.00,145.20,E1_0
v315,191.00,156.04,E5_0
v314,194.00,159.03,E5_0
v294,172.00,137.41,E1_0
v293,176.00,141.08,E1_0
v317,187.00,151.88,E5_0
v316,190.00,154.69,E5_0
v319,182.00,147.60,E5_0
v318,185.00,150.42,E5_0
v296,169.00,133.94,E1_0
v295,172.00,136.90,E1_0
v320,181.00,146.27,E5_0
v321,179.00,143.71,E5_0
v323,175.00,140.41,E5_0
v529,54.00,15.66,E3_0
v530,52.00,13.30,E3_0
v557,56.00,17.81,E7_0
v558,53.00,14.41,E7_0
v532,48.00,9.41,E3_0
v531,51.00,12.23,E3_0
v560,49.00,10.27,E7_0
v559,53.00,14.01,E7_0
v298,209.00,174.48,E1_0
v297,213.00,177.89,E1_0
v322,223.00,188.21,E5_0
v324,217.00,182.06,E5_0
v299,208.00,173.46,E1_0
v300,206.00,170.72,E1_0
v302,201.00,166.37,E1_0
v325,216.00,180.98,E5_0
v326,213.00,178.12,E5_0
v301,204.00,169.38,E1_0
v304,197.00,162.42,E1_0
v327,212.00,176.84,E5_0
v328,209.00,173.85,E5_0
v303,200.00,165.22,E1_0
v338,193.00,158.31,E1_0
v329,208.00,172.74,E5_0
v330,206.00,170.87,E5_0
v337,196.00,161.24,E1_0
v332,200.00,165.53,E5_0
v340,189.00,154.19,E1_0
v331,204.00,168.76,E5_0
v339,192.00,157.06,E1_0
v365,199.00,164.54,E5_0
v366,197.00,162.41,E5_0
v341,188.00,153.05,E1_0
v342,186.00,150.99,E1_0
v367,196.00,161.38,E5_0
v369,174.00,139.34,E5_0
v585,52.00,13.42,E3_0
v586,50.00,11.43,E3_0
v614,51.00,12.62,E7_0
v613,54.00,15.40,E7_0
v587,48.00,9.59,E3_0
v588,46.00,7.23,E3_0
v616,47.00,8.77,E7_0
v615,50.00,11.33,E7_0
v344,225.00,190.32,E1_0
v343,229.00,193.79,E1_0
v346,221.00,186.58,E1_0
v368,241.00,206.20,E5_0
v370,219.00,183.72,E5_0
v345,225.00,190.01,E1_0
v372,214.00,179.49,E5_0
v348,217.00,182.35,E1_0
v371,217.00,182.25,E5_0
v347,221.00,185.63,E1_0
v374,210.00,175.31,E5_0
v350,213.00,178.11,E1_0
v373,213.00,178.18,E5_0
v349,216.00,181.44,E1_0
v376,206.00,171.05,E5_0
v352,209.00,173.94,E1_0
v375,209.00,173.92,E5_0
v351,212.00,177.26,E1_0
v378,202.00,166.76,E5_0
v354,205.00,170.04,E1_0
v377,205.00,169.71,E5_0
v353,208.00,173.01,E1_0
v379,200.00,165.43,E5_0
v380,198.00,162.72,E5_0
v356,200.00,164.76,E1_0
v355,204.00,169.03,E1_0
v381,196.00,161.40,E5_0
v382,195.00,159.77,E5_0
v358,196.00,161.14,E1_0
v642,46.00,7.26,E3_0
v641,51.00,12.09,E3_0
v643,45.00,6.18,E3_0
v669,52.00,13.83,E7_0
v670,49.00,9.94,E7_0
v644,44.00,5.15,E3_0
v671,48.00,9.82,E7_0
v672,45.00,5.96,E7_0
v360,234.00,199.54,E1_0
v357,243.00,208.32,E1_0
v384,216.00,181.46,E5_0
v394,231.00,196.49,E1_0
v383,220.00,185.06,E5_0
v359,239.00,204.23,E1_0
v396,217.00,182.45,E1_0
v385,215.00,179.96,E5_0
v393,236.00,201.14,E1_0
v386,213.00,177.64,E5_0
v388,208.00,173.43,E5_0
v398,213.00,178.34,E1_0
v395,234.00,199.52,E1_0
v387,212.00,176.81,E5_0
v422,204.00,169.41,E5_0
v400,208.00,173.42,E1_0
v397,218.00,183.51,E1_0
v421,208.00,172.95,E5_0
v424,200.00,165.26,E5_0
v402,204.00,169.09,E1_0
v399,213.00,178.46,E1_0
v423,204.00,168.88,E5_0
v426,196.00,161.04,E5_0
v404,200.00,164.96,E1_0
v401,209.00,174.15,E1_0
v425,200.00,164.79,E5_0
v428,193.00,157.83,E5_0
v427,195.00,160.58,E5_0
v698,43.00,4.80,E3_0
v726,45.00,6.74,E7_0
v697,49.00,9.96,E3_0
v725,50.00,10.94,E7_0
v699,44.00,5.43,E3_0
v727,44.00,5.69,E7_0
v728,43.00,4.47,E7_0
v700,44.00,5.05,E3_0
v406,240.00,205.20,E1_0
v403,250.00,215.01,E1_0
v408,237.00,202.19,E1_0
v429,220.00,184.89,E5_0
